id_choque,tipo_choque,data_choque,hora_choque,latitude_choque,longitude_choque,velocidade_choque,posicao_choque,trecho_choque,forca_maxima_choque,ACT_choque,PEG_choque,id_vagao,id_viagem,tipo_engate
1039,0,10/09/2022,11:16:11,-9.25628058,-35.98745575,16.56,39.79,T3,139.0239048,15.74997245,90.41170357,60,1,F
1040,0,10/09/2022,11:16:11,-9.25627934,-35.9874418,16.56,39.79,T3,142.5294888,15.86807929,90.40889507,60,1,F
1041,0,10/09/2022,11:16:12,-9.256277465,-35.98741567,16.56,39.7845,T3,138.0864784,15.85186855,90.42715033,60,1,F
1042,0,10/09/2022,11:16:12,-9.256276955,-35.98740836,16.56,39.7828,T3,136.841459,15.44312623,90.42012908,60,1,F
1043,0,10/09/2022,11:16:12,-9.256276565,-35.98740277,16.56,39.7815,T3,136.4410998,15.38870445,90.41451207,60,1,F
1044,0,10/09/2022,11:16:12,-9.25627634,-35.98739954,16.56,39.78075,T3,140.7181077,15.4060731,90.41170357,60,1,F
1045,0,10/09/2022,11:16:12,-9.25627601,-35.98739475,16.56,39.78,T3,136.465512,15.14901703,90.42153333,60,1,F
1046,0,10/09/2022,11:16:13,-9.2562743,-35.9873691,16.56,39.78,T3,146.9383222,15.43733668,90.37800156,60,1,F
1047,0,10/09/2022,11:16:19,-9.256243305,-35.98710028,16.56,39.75,T3,144.2822808,16.310401,90.36676755,60,1,F
1048,0,10/09/2022,11:16:20,-9.25623625,-35.98704245,16.9092,39.74025,T3,137.2564655,15.28680835,90.39063981,60,1,F
1049,0,10/09/2022,11:16:20,-9.256235675,-35.98703728,16.92,39.74,T3,137.2711128,14.98459377,90.39344831,60,1,F
1050,0,10/09/2022,11:16:20,-9.2562351,-35.9870321,16.92,39.74,T3,136.4264525,14.65111562,90.38221431,60,1,F
1051,0,10/09/2022,11:16:20,-9.2562341,-35.9870231,16.92,39.74,T3,137.6128828,14.51679804,90.38783131,60,1,F
1052,0,10/09/2022,11:16:21,-9.256233425,-35.98701703,16.92,39.74,T3,140.1029216,14.53648251,90.38502281,60,1,F
1053,0,10/09/2022,11:16:21,-9.25623155,-35.98700015,16.92,39.74,T3,143.8038028,15.36207251,90.39766107,60,1,F
1054,0,10/09/2022,11:16:22,-9.256227975,-35.98696673,16.92,39.74,T3,140.7327549,16.95304119,90.42574608,60,1,F
1055,0,10/09/2022,11:16:22,-9.256225155,-35.98694303,16.92,39.7386,T3,138.83349,16.92988298,90.41310782,60,1,F
1056,0,10/09/2022,11:16:23,-9.256221585,-35.98692008,16.92,39.7335,T3,140.8596981,15.59018083,90.37800156,60,1,F
1057,0,10/09/2022,11:16:23,-9.25621917,-35.98690455,16.92,39.73005,T3,137.9888298,14.71248487,90.37378881,60,1,F
1058,0,10/09/2022,11:16:23,-9.256218225,-35.98689623,16.92,39.73,T3,138.1548324,14.53416669,90.38502281,60,1,F
1059,0,10/09/2022,11:16:23,-9.2562169,-35.9868843,16.92,39.73,T3,140.6839306,14.67427383,90.34289529,60,1,F
1060,0,10/09/2022,11:16:24,-9.256216275,-35.98687868,16.92,39.73,T3,141.0159358,15.02859436,90.36115055,60,1,F
1061,0,10/09/2022,11:16:24,-9.25621395,-35.98685798,16.92,39.7297,T3,140.2591593,15.76270946,90.3569378,60,1,F
1062,0,10/09/2022,11:16:24,-9.25621242,-35.9868465,16.92,39.72715,T3,140.3909849,15.71755096,90.3653633,60,1,F
1063,0,10/09/2022,11:16:25,-9.25620993,-35.98682783,16.92,39.723,T3,136.8219293,15.55891725,90.36957605,60,1,F
1064,0,10/09/2022,11:16:25,-9.256208075,-35.98681388,16.92,39.72,T3,137.2955249,15.41996803,90.36676755,60,1,F
1065,0,10/09/2022,11:16:25,-9.2562074,-35.9868078,16.92,39.72,T3,136.636397,15.31344028,90.3625548,60,1,F
1066,0,10/09/2022,11:16:26,-9.256205275,-35.98678868,16.92,39.72,T3,140.5960469,15.67818201,90.38081006,60,1,F
1067,0,10/09/2022,11:16:26,-9.256204075,-35.98677788,16.92,39.72,T3,139.5170301,15.9375539,90.39766107,60,1,F
1068,0,10/09/2022,11:16:26,-9.256200125,-35.98674998,16.92,39.72,T3,141.5578854,16.6045102,90.41451207,60,1,F
1069,0,10/09/2022,11:16:27,-9.256198305,-35.98673828,16.92,39.72,T3,140.1224513,16.20039953,90.42574608,60,1,F
1070,0,10/09/2022,11:16:27,-9.25619694,-35.9867295,16.92,39.72,T3,140.3568079,15.84492108,90.42012908,60,1,F
1071,0,10/09/2022,11:16:27,-9.25619575,-35.98672095,16.92,39.71925,T3,139.971096,15.63765515,90.42012908,60,1,F
1072,0,10/09/2022,11:16:27,-9.256193825,-35.98670363,16.92,39.7154,T3,140.1370986,16.04292374,90.38923556,60,1,F
1073,0,10/09/2022,11:16:28,-9.256192425,-35.98669103,16.92,39.7126,T3,138.8969616,16.69598511,90.37940581,60,1,F
1074,0,10/09/2022,11:16:28,-9.256191475,-35.98668248,16.92,39.7107,T3,136.0993298,17.12209608,90.39485256,60,1,F
1075,0,10/09/2022,11:16:28,-9.256190925,-35.98667798,16.92,39.71,T3,138.2915404,17.17420204,90.38502281,60,1,F
1076,0,10/09/2022,11:16:28,-9.2561897,-35.9866701,16.92,39.71,T3,141.347941,17.16146503,90.3653633,60,1,F
1077,0,10/09/2022,11:16:28,-9.256188895,-35.98666493,16.92,39.71,T3,137.4908221,16.94262,90.36957605,60,1,F
1078,0,10/09/2022,11:16:28,-9.256187775,-35.98665773,16.92,39.71,T3,137.7105314,16.62072095,90.3653633,60,1,F
1079,0,10/09/2022,11:16:29,-9.25618627,-35.98664805,16.92,39.71,T3,138.4477782,16.06492403,90.36115055,60,1,F
1080,0,10/09/2022,11:16:29,-9.256184905,-35.98663928,16.92,39.71,T3,137.9058285,15.50449547,90.3597463,60,1,F
1081,0,10/09/2022,11:16:29,-9.25618325,-35.98662645,16.92,39.71,T3,138.6528402,14.77964366,90.37238455,60,1,F
1082,0,10/09/2022,11:16:29,-9.256182675,-35.98662128,16.92,39.71,T3,137.2564655,14.74374844,90.37238455,60,1,F
1083,0,10/09/2022,11:16:29,-9.256181975,-35.98661498,16.92,39.71,T3,136.6315146,14.72637979,90.3653633,60,1,F
1084,0,10/09/2022,11:16:30,-9.25618155,-35.98661115,16.92,39.71,T3,136.0358582,14.74374844,90.35834205,60,1,F
1085,0,10/09/2022,11:16:30,-9.256180875,-35.98660508,16.92,39.71,T3,137.1392872,14.84217081,90.36676755,60,1,F
1086,0,10/09/2022,11:16:30,-9.256179125,-35.98658933,16.92,39.71,T3,137.4859396,15.21386,90.3569378,60,1,F
1087,0,10/09/2022,11:16:30,-9.25617637,-35.98656817,16.92,39.7054,T3,137.1051102,15.96881748,90.3681718,60,1,F
1088,0,10/09/2022,11:16:31,-9.25617409,-35.98655069,16.92,39.7016,T3,136.6901037,15.61681277,90.40187382,60,1,F
1089,0,10/09/2022,11:16:31,-9.256172155,-35.98653703,16.9686,39.7,T3,138.3745417,15.18491225,90.40608657,60,1,F
1090,0,10/09/2022,11:16:31,-9.25616967,-35.98652105,17.0964,39.7,T3,137.4029383,14.52258759,90.42012908,60,1,F
1091,0,10/09/2022,11:16:32,-9.25616855,-35.98651385,17.154,39.7,T3,138.4770727,14.56774609,90.41872483,60,1,F
1092,0,10/09/2022,11:16:32,-9.25616757,-35.98650755,17.2044,39.7,T3,136.328804,14.49942938,90.41732058,60,1,F
1093,0,10/09/2022,11:16:32,-9.256166905,-35.98650328,17.2386,39.7,T3,136.3825107,14.52490341,90.43978859,60,1,F
1094,0,10/09/2022,11:16:32,-9.25616589,-35.98649675,17.2692,39.69965,T3,138.0620663,14.69164248,90.42715033,60,1,F
1095,0,10/09/2022,11:16:32,-9.25616463,-35.98648865,17.2044,39.69785,T3,136.2848621,14.99154124,90.41029932,60,1,F
1096,0,10/09/2022,11:16:32,-9.256163755,-35.98648303,17.1594,39.6966,T3,137.5347639,15.23933403,90.41451207,60,1,F
1097,0,10/09/2022,11:16:32,-9.25616302,-35.9864783,17.1216,39.69555,T3,137.6177652,15.48712682,90.40187382,60,1,F
1098,0,10/09/2022,11:16:33,-9.2561619,-35.9864711,17.064,39.69395,T3,138.2475986,15.66312918,90.41732058,60,1,F
1099,0,10/09/2022,11:16:33,-9.25616071,-35.98646345,17.0028,39.69225,T3,136.2311554,15.85650019,90.39766107,60,1,F
1100,0,10/09/2022,11:16:33,-9.256159905,-35.98645828,16.9614,39.6911,T3,137.8570042,16.07650313,90.40046957,60,1,F
1101,0,10/09/2022,11:16:33,-9.25615724,-35.98643915,17.0316,39.69,T3,138.6918996,16.25134758,90.38081006,60,1,F
1102,0,10/09/2022,11:16:33,-9.25615619,-35.98643128,17.0946,39.69,T3,138.4868376,16.30461145,90.37659731,60,1,F
1103,0,10/09/2022,11:16:34,-9.25615481,-35.98642093,17.1774,39.69,T3,139.4682058,16.44471859,90.37800156,60,1,F
1104,0,10/09/2022,11:16:34,-9.25615346,-35.9864108,17.2584,39.69,T3,136.5289835,16.71798541,90.3597463,60,1,F
1105,0,10/09/2022,11:16:34,-9.256152645,-35.98640518,17.28,39.6893,T3,137.0660507,16.69019556,90.36676755,60,1,F
1106,0,10/09/2022,11:16:34,-9.256151525,-35.98639798,17.28,39.6877,T3,138.8090779,16.74345943,90.34991654,60,1,F
1107,0,10/09/2022,11:16:34,-9.256150195,-35.98638943,17.28,39.6858,T3,140.03945,16.69019556,90.3569378,60,1,F
1108,0,10/09/2022,11:16:35,-9.256148655,-35.98637953,17.28,39.6836,T3,136.7193983,16.49682455,90.36676755,60,1,F
1109,0,10/09/2022,11:16:35,-9.25614694,-35.9863685,17.28,39.68115,T3,136.7340456,15.82523661,90.3681718,60,1,F
1110,0,10/09/2022,11:16:35,-9.256145995,-35.98636243,17.28,39.68,T3,137.3589965,15.52533786,90.34851229,60,1,F
1111,0,10/09/2022,11:16:35,-9.256143335,-35.98634533,17.28,39.68,T3,137.183229,14.67543174,90.37800156,60,1,F
1112,0,10/09/2022,11:16:36,-9.25614155,-35.98633385,17.28,39.68,T3,136.3580985,14.96838303,90.39204406,60,1,F
1113,0,10/09/2022,11:16:36,-9.25613742,-35.98630494,17.28,39.67715,T3,139.629326,16.40650755,90.39906532,60,1,F
1114,0,10/09/2022,11:16:37,-9.25613592,-35.98629319,17.28,39.67465,T3,139.6683854,16.86851374,90.40889507,60,1,F
1115,0,10/09/2022,11:16:37,-9.25613403,-35.98627839,17.28,39.6715,T3,136.6217497,17.25293994,90.42995883,60,1,F
1116,0,10/09/2022,11:16:37,-9.25613313,-35.98627134,17.28,39.67,T3,136.841459,17.21704472,90.42434183,60,1,F
1117,0,10/09/2022,11:16:37,-9.25613149,-35.98626075,17.28,39.67,T3,139.3949694,16.6045102,90.42995883,60,1,F
1118,0,10/09/2022,11:16:38,-9.256124315,-35.98621463,17.28,39.6674,T3,137.2808776,14.66732637,90.38502281,60,1,F
1119,0,10/09/2022,11:16:38,-9.25612351,-35.98620945,17.28,39.66625,T3,136.362981,14.73795889,90.38923556,60,1,F
1120,0,10/09/2022,11:16:39,-9.25612176,-35.9861982,17.28,39.66375,T3,138.3501296,14.9417511,90.37519306,60,1,F
1121,0,10/09/2022,11:16:39,-9.25611994,-35.9861865,17.28,39.66115,T3,137.1929939,15.08996361,90.38502281,60,1,F
1122,0,10/09/2022,11:16:39,-9.2561191,-35.9861811,17.28,39.66,T3,137.5933531,15.08996361,90.3541293,60,1,F
1123,0,10/09/2022,11:16:41,-9.25610638,-35.98609098,17.28,39.65035,T3,140.6155766,16.63345796,90.38221431,60,1,F
1124,0,10/09/2022,11:16:41,-9.2561043,-35.98607898,17.28,39.65,T3,140.3568079,16.47829799,90.39204406,60,1,F
1125,0,10/09/2022,11:16:41,-9.2561031,-35.98607223,17.28,39.65,T3,138.286658,16.27334787,90.39766107,60,1,F
1126,0,10/09/2022,11:16:42,-9.25610206,-35.98606638,17.28,39.65,T3,137.0025792,15.9479751,90.41170357,60,1,F
1127,0,10/09/2022,11:16:42,-9.25609818,-35.98604455,17.28,39.65,T3,138.7846658,15.60639157,90.42293758,60,1,F
1128,0,10/09/2022,11:16:42,-9.256097085,-35.98603758,17.28,39.6485,T3,141.2356451,15.60639157,90.43978859,60,1,F
1129,0,10/09/2022,11:16:42,-9.256096035,-35.98603083,17.28,39.647,T3,137.1929939,15.77313065,90.41732058,60,1,F
1130,0,10/09/2022,11:16:42,-9.25609495,-35.98602385,17.28,39.64545,T3,136.7828699,15.91323779,90.41029932,60,1,F
1131,0,10/09/2022,11:16:43,-9.25609411,-35.98601845,17.28,39.64425,T3,139.0043751,15.90397451,90.39906532,60,1,F
1132,0,10/09/2022,11:16:43,-9.256092885,-35.98601058,17.28,39.6425,T3,136.6461618,16.15060939,90.40749082,60,1,F
1133,0,10/09/2022,11:16:43,-9.25608998,-35.98599266,17.28,39.64,T3,136.2116257,16.89977732,90.38502281,60,1,F
1134,0,10/09/2022,11:16:44,-9.25608594,-35.98596943,17.28,39.64,T3,136.4703944,16.29650608,90.36957605,60,1,F
1135,0,10/09/2022,11:16:44,-9.256082575,-35.98594973,17.28,39.6392,T3,137.979065,15.64923425,90.36957605,60,1,F
1136,0,10/09/2022,11:16:44,-9.2560817,-35.9859441,17.28,39.63795,T3,136.2506851,15.57628591,90.34570379,60,1,F
1137,0,10/09/2022,11:16:44,-9.25608072,-35.9859378,17.28,39.63655,T3,139.0971412,15.38059908,90.3513208,60,1,F
1138,0,10/09/2022,11:16:45,-9.256078445,-35.98592318,17.28,39.6333,T3,139.321733,15.46165279,90.3569378,60,1,F
1139,0,10/09/2022,11:16:45,-9.256076135,-35.98590833,17.28,39.63,T3,136.0309758,16.05450284,90.35834205,60,1,F
1140,0,10/09/2022,11:16:45,-9.25607482,-35.98590058,17.3376,39.63,T3,137.3004073,16.29534817,90.3541293,60,1,F
1141,0,10/09/2022,11:16:45,-9.25607314,-35.98589071,17.4132,39.63,T3,136.0163285,16.49798246,90.36395905,60,1,F
1142,0,10/09/2022,11:16:46,-9.25607202,-35.98588413,17.4636,39.63,T3,139.8978596,16.50724574,90.35272505,60,1,F
1143,0,10/09/2022,11:16:46,-9.25607038,-35.9858745,17.5374,39.63,T3,136.5582781,16.38334935,90.38081006,60,1,F
1144,0,10/09/2022,11:16:46,-9.25606942,-35.98586886,17.5806,39.63,T3,136.3580985,16.32313802,90.38361856,60,1,F
1145,0,10/09/2022,11:16:47,-9.2560589,-35.98581295,17.28,39.62,T3,136.328804,15.66660291,90.41872483,60,1,F
1146,0,10/09/2022,11:16:47,-9.25605678,-35.98580076,17.28,39.62,T3,137.7984151,15.70134021,90.42293758,60,1,F
1147,0,10/09/2022,11:16:47,-9.25605522,-35.98579179,17.28,39.62,T3,136.6901037,15.95839629,90.41451207,60,1,F
1148,0,10/09/2022,11:16:48,-9.25604914,-35.98575494,17.3808,39.61715,T3,138.7016645,15.74765662,90.38361856,60,1,F
1149,0,10/09/2022,11:16:49,-9.256046935,-35.98574014,17.4942,39.614,T3,136.0358582,15.22428119,90.37378881,60,1,F
1150,0,10/09/2022,11:16:49,-9.256045115,-35.98572792,17.5878,39.6114,T3,136.0456231,15.12701673,90.36115055,60,1,F
1151,0,10/09/2022,11:16:49,-9.25604114,-35.98570445,17.64,39.61,T3,137.1881115,15.74302498,90.3681718,60,1,F
1152,0,10/09/2022,11:16:50,-9.25603954,-35.98569545,17.64,39.61,T3,137.1783466,15.73491961,90.37238455,60,1,F
1153,0,10/09/2022,11:16:50,-9.25603714,-35.98568195,17.64,39.61,T3,136.3092742,15.67355037,90.34991654,60,1,F
1154,0,10/09/2022,11:16:51,-9.25602402,-35.98561714,17.64,39.6,T3,138.2475986,15.11312181,90.38502281,60,1,F
1155,0,10/09/2022,11:16:51,-9.25602286,-35.98561047,17.64,39.6,T3,136.9488724,15.37828326,90.38221431,60,1,F
1156,0,10/09/2022,11:16:52,-9.25602162,-35.98560334,17.64,39.6,T3,138.9457859,15.69670857,90.38081006,60,1,F
1157,0,10/09/2022,11:16:52,-9.25602062,-35.98559759,17.64,39.6,T3,136.1774487,15.97344912,90.37940581,60,1,F
1158,0,10/09/2022,11:16:52,-9.2560195,-35.98559115,17.64,39.6,T3,139.7269746,16.08924015,90.39204406,60,1,F
1159,0,10/09/2022,11:16:52,-9.25601882,-35.98558724,17.64,39.6,T3,136.0651528,16.0730294,90.40187382,60,1,F
1160,0,10/09/2022,11:16:52,-9.25601645,-35.98557568,17.64,39.6,T3,137.9253582,15.99429151,90.41310782,60,1,F
1161,0,10/09/2022,11:16:52,-9.2560149,-35.9855687,17.64,39.6,T3,136.7828699,15.846079,90.41310782,60,1,F
1162,0,10/09/2022,11:16:52,-9.2560139,-35.9855642,17.64,39.6,T3,136.0749176,15.84492108,90.41451207,60,1,F
1163,0,10/09/2022,11:16:53,-9.25600985,-35.98554598,17.64,39.6,T3,136.704751,16.42619203,90.39063981,60,1,F
1164,0,10/09/2022,11:16:54,-9.25599385,-35.98547113,17.64,39.59,T3,138.0278893,15.48017936,90.3597463,60,1,F
1165,0,10/09/2022,11:16:55,-9.25599265,-35.98546549,17.64,39.59,T3,138.6088983,15.97344912,90.36676755,60,1,F
1166,0,10/09/2022,11:16:55,-9.25599015,-35.98545374,17.64,39.59,T3,137.1685817,16.46208724,90.3569378,60,1,F
1167,0,10/09/2022,11:16:55,-9.2559844,-35.98542708,17.64,39.58625,T3,136.7877523,15.94102764,90.34570379,60,1,F
1168,0,10/09/2022,11:16:55,-9.25598325,-35.98542179,17.64,39.5851,T3,136.4410998,15.43502086,90.34851229,60,1,F
1169,0,10/09/2022,11:16:56,-9.25598015,-35.98540753,17.64,39.582,T3,138.8188428,14.51564013,90.3681718,60,1,F
1170,0,10/09/2022,11:16:56,-9.2559749,-35.9853837,17.64,39.58,T3,136.6608091,14.93596154,90.38221431,60,1,F
1171,0,10/09/2022,11:16:57,-9.2559729,-35.9853747,17.64,39.58,T3,140.3079836,15.62607605,90.38923556,60,1,F
1172,0,10/09/2022,11:16:57,-9.2559709,-35.9853657,17.64,39.58,T3,137.8374745,16.11471417,90.39766107,60,1,F
1173,0,10/09/2022,11:16:57,-9.25596955,-35.98535963,17.64,39.58,T3,140.7620495,16.48756127,90.39485256,60,1,F
1174,0,10/09/2022,11:16:57,-9.25596702,-35.98534887,17.64,39.57905,T3,138.6333105,16.81640778,90.40468232,60,1,F
1175,0,10/09/2022,11:16:59,-9.2559496,-35.98527685,17.64,39.57,T3,138.7407239,16.6948272,90.3653633,60,1,F
1176,0,10/09/2022,11:16:59,-9.2559486,-35.98527235,17.64,39.57,T3,137.3443492,16.76661764,90.34710804,60,1,F
1177,0,10/09/2022,11:16:59,-9.25594715,-35.98526583,17.64,39.57,T3,141.1917033,16.67514273,90.35834205,60,1,F
1178,0,10/09/2022,11:16:59,-9.25594388,-35.98525241,17.64,39.5681,T3,140.8450508,16.08113477,90.3513208,60,1,F
1179,0,10/09/2022,11:16:59,-9.25594262,-35.98524747,17.64,39.56705,T3,136.60222,15.79744677,90.34991654,60,1,F
1180,0,10/09/2022,11:16:59,-9.25594094,-35.98524089,17.64,39.56565,T3,138.2915404,15.76386737,90.3541293,60,1,F
1181,0,10/09/2022,11:17:00,-9.25593794,-35.98522914,17.64,39.56315,T3,137.2418182,15.73491961,90.3513208,60,1,F
1182,0,10/09/2022,11:17:00,-9.25593686,-35.98522491,17.64,39.56225,T3,139.7562691,15.80555214,90.34429954,60,1,F
1183,0,10/09/2022,11:17:00,-9.255933495,-35.98521157,17.64,39.56,T3,137.1197575,15.53228532,90.34289529,60,1,F
1184,0,10/09/2022,11:17:01,-9.25592115,-35.98515933,17.64,39.558,T3,137.3736438,15.65155007,90.3541293,60,1,F
1185,0,10/09/2022,11:17:02,-9.25591795,-35.98514493,17.64,39.5548,T3,137.4371153,16.21776818,90.3709803,60,1,F
1186,0,10/09/2022,11:17:02,-9.25591625,-35.98513728,17.64,39.5531,T3,140.1517459,16.59987856,90.38361856,60,1,F
1187,0,10/09/2022,11:17:02,-9.25591315,-35.98512333,17.64,39.55,T3,144.5556969,17.15220175,90.38923556,60,1,F
1188,0,10/09/2022,11:17:02,-9.25590883,-35.98510877,17.64,39.55,T3,141.4016477,17.40115245,90.39485256,60,1,F
1189,0,10/09/2022,11:17:03,-9.25590477,-35.98509514,17.64,39.55,T3,137.6910017,17.03177908,90.41029932,60,1,F
1190,0,10/09/2022,11:17:03,-9.25589855,-35.98507385,17.64,39.54945,T3,136.0358582,16.29419026,90.38502281,60,1,F
1191,0,10/09/2022,11:17:04,-9.25588909,-35.98503515,17.64,39.54085,T3,139.1069061,14.84448664,90.3681718,60,1,F
1192,0,10/09/2022,11:17:04,-9.25588546,-35.98502076,17.64,39.54,T3,136.4850417,15.03785765,90.36676755,60,1,F
1193,0,10/09/2022,11:17:04,-9.25588468,-35.98501771,17.64,39.54,T3,136.0309758,15.01238362,90.35834205,60,1,F
1194,0,10/09/2022,11:17:04,-9.25588408,-35.98501536,17.64,39.54,T3,136.5192187,15.13512211,90.34429954,60,1,F
1195,0,10/09/2022,11:17:05,-9.25588192,-35.9850069,17.64,39.54,T3,140.9524642,15.3377564,90.3541293,60,1,F
1196,0,10/09/2022,11:17:05,-9.2558779,-35.98499115,17.64,39.54,T3,138.0034771,15.44312623,90.35834205,60,1,F
1197,0,10/09/2022,11:17:05,-9.25587532,-35.98498134,17.64,39.53935,T3,137.1588169,15.67355037,90.34289529,60,1,F
1198,0,10/09/2022,11:17:06,-9.2558577,-35.98491695,17.64,39.53,T3,137.6372949,15.93523808,90.37238455,60,1,F
1199,0,10/09/2022,11:17:07,-9.25585422,-35.98490332,17.64,39.53,T3,138.3354823,16.55587797,90.3681718,60,1,F
1200,0,10/09/2022,11:17:07,-9.25585116,-35.98489134,17.64,39.53,T3,141.006171,16.89514568,90.38361856,60,1,F
1201,0,10/09/2022,11:17:07,-9.2558485,-35.9848821,17.64,39.52795,T3,138.8383725,17.02830535,90.40608657,60,1,F
1202,0,10/09/2022,11:17:07,-9.25584525,-35.98487085,17.64,39.52545,T3,140.0150379,16.77472301,90.41029932,60,1,F
1203,0,10/09/2022,11:17:08,-9.25584109,-35.98485645,17.64,39.52225,T3,137.3638789,16.39261263,90.42293758,60,1,F
1204,0,10/09/2022,11:17:09,-9.2558276,-35.98480498,17.955,39.52,T3,137.0269913,15.69439275,90.34991654,60,1,F
1205,0,10/09/2022,11:17:09,-9.25582688,-35.98480216,17.9766,39.52,T3,136.2897445,15.70481395,90.34851229,60,1,F
1206,0,10/09/2022,11:17:09,-9.25582506,-35.9847955,18.0,39.51915,T3,136.9537549,15.6318656,90.35272505,60,1,F
1207,0,10/09/2022,11:17:09,-9.255823955,-35.98479168,18.0,39.5183,T3,137.8911812,15.41996803,90.34991654,60,1,F
1208,0,10/09/2022,11:17:09,-9.255821615,-35.98478358,18.0,39.5165,T3,138.3745417,15.06564749,90.36676755,60,1,F
1209,0,10/09/2022,11:17:11,-9.255794615,-35.98469258,18.0,39.5065,T3,137.4712923,16.12050372,90.35834205,60,1,F
1210,0,10/09/2022,11:17:11,-9.25579325,-35.98468785,18.0,39.50545,T3,136.2506851,16.19113625,90.3541293,60,1,F
1211,0,10/09/2022,11:17:12,-9.25579182,-35.9846829,18.0,39.50435,T3,138.1792446,16.28840071,90.35834205,60,1,F
1212,0,10/09/2022,11:17:12,-9.25579026,-35.9846775,18.0,39.50315,T3,137.8521218,16.36019114,90.36115055,60,1,F
1213,0,10/09/2022,11:17:12,-9.25578792,-35.9846694,18.0,39.50135,T3,138.9360211,16.29997981,90.37519306,60,1,F
1214,0,10/09/2022,11:17:12,-9.25578623,-35.98466355,18.0,39.50005,T3,138.9360211,16.36250696,90.39344831,60,1,F
1215,0,10/09/2022,11:17:13,-9.25577305,-35.98462221,18.0,39.5,T3,136.6656916,16.13671447,90.40187382,60,1,F
1216,0,10/09/2022,11:17:13,-9.25576967,-35.98461093,18.0,39.49885,T3,136.7242807,15.65849754,90.40608657,60,1,F
1217,0,10/09/2022,11:17:15,-9.25574725,-35.98453423,18.0,39.49,T3,136.2995094,16.73651197,90.34710804,60,1,F
1218,0,10/09/2022,11:17:15,-9.25574155,-35.98451628,18.0,39.48825,T3,136.0895649,17.15914921,90.34991654,60,1,F
1219,0,10/09/2022,11:17:16,-9.255726175,-35.98446798,18.0,39.48,T3,136.2165081,15.7453408,90.33727829,60,1,F
1220,0,10/09/2022,11:17:27,-9.25557656,-35.98399242,18.0,39.43,T3,136.1774487,15.43617877,90.34851229,60,1,F
1221,0,10/09/2022,11:17:35,-9.2554511,-35.9835949,18.072,39.38795,T3,136.0358582,17.01209461,90.35553355,60,1,F
1222,0,10/09/2022,11:18:49,-9.254618895,-35.98009135,18.36,39.01,T3,136.0895649,15.98618613,90.36115055,60,1,F
1223,0,10/09/2022,11:19:53,-9.25495603,-35.97694414,18.36,38.68225,T3,136.0114461,15.65155007,90.34149104,60,1,F
1224,0,10/09/2022,11:20:19,-9.255166275,-35.97565135,18.36,38.55,T3,138.9164913,16.82451315,90.29234227,60,1,F
1225,0,10/09/2022,11:20:20,-9.25516695,-35.9756446,18.36,38.55,T3,139.0873764,16.9657782,90.29093802,60,1,F
1226,0,10/09/2022,11:20:33,-9.255230845,-35.97499235,18.6894,38.49,T3,136.1237419,15.9827124,90.37800156,60,1,F
1227,0,10/09/2022,11:20:37,-9.2552441,-35.9747941,18.36,38.46,T3,136.4557471,15.43386295,90.3653633,60,1,F
1228,0,10/09/2022,11:43:43,-9.2931955,-35.95516735,18.36,31.41845,T3,137.8325921,16.48871918,90.1406832,60,1,F
1229,0,10/09/2022,11:43:53,-9.29334915,-35.95471281,18.36,31.36,T3,136.8023996,16.58598364,90.10838544,60,1,F
1230,0,10/09/2022,11:43:53,-9.29335035,-35.95470905,18.36,31.36,T3,136.6949861,16.70988004,90.10838544,60,1,F
1231,0,10/09/2022,11:51:59,-9.301801,-35.93028644,12.96,28.62,T3,136.4752768,16.29419026,90.08451318,61,1,F
1232,0,10/09/2022,11:52:01,-9.3018301,-35.9302449,13.248,28.61195,T3,143.6524475,15.31691401,90.11540669,61,1,F
1233,0,10/09/2022,11:52:03,-9.3018821,-35.9301715,13.32,28.60595,T3,139.4389112,16.23397893,90.11821519,61,1,F
1234,0,10/09/2022,11:52:04,-9.3018897,-35.93016048,13.32,28.60215,T3,138.8774319,16.09039806,90.11119394,61,1,F
1235,0,10/09/2022,11:52:05,-9.3019195,-35.93011654,13.68,28.59725,T3,143.305795,16.21545236,90.10978969,61,1,F
1236,0,10/09/2022,11:52:06,-9.3019327,-35.93009806,13.68,28.59065,T3,137.2564655,15.59133874,90.1378747,61,1,F
1237,0,10/09/2022,11:52:06,-9.3019389,-35.9300889,13.68,28.59,T3,136.1237419,15.43386295,90.14208745,61,1,F
1238,0,10/09/2022,11:52:08,-9.30196565,-35.93005035,13.68,28.59,T3,136.0895649,16.18650461,90.1406832,61,1,F
1239,0,10/09/2022,13:57:20,-9.48869794,-35.7482333,2.5056,242.46,T2,142.1828364,15.78934139,89.85281182,51,1,F
1240,0,10/09/2022,13:57:26,-9.488722225,-35.7481945,3.177,242.45,T2,156.0440524,18.37263915,89.85702458,51,1,F
